Imagem_Original,Imagem_Resultado,TAG_Lida,Tipo,Classe,Status
197.jpg,resultado_197.jpg,SOL ENOID,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,SOLENGID,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,MOTOR,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,HYDRAUVC,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,FLECTROHYDRAULIC,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,GRAVMY,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,RJIE:,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,HYDRAULIC,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,FC,Fail Close,Falha de Válvula,Identificado
197.jpg,resultado_197.jpg,FL,Fail Locked,Falha de Válvula,Identificado
197.jpg,resultado_197.jpg,F,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,ION,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,HYD,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,RAULIC,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,H,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,G,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,VECTR,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,C,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,',Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,M,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,DIAP,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,FNO,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,0,Não cadastrado,Não cadastrado,Desconhecido
197.jpg,resultado_197.jpg,5,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,OPERATOR INTERFACEICONTROL DEVICES,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,GENERAL SHEET NOTES,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,HIGH,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SPEED,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,MOTOR,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,RUN,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,OPEN,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,CLOSE,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,VALVE,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,RUNNING RUNNING,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,FWD,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,BACK,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,3,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TORQUE,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,CMD,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,IND,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,AMPS,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,RUNNING,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TOTAL,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,REMOTE,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,STOP,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,ESP,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,CLOSED,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,FSP,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,LIMIT,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,LMIT,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SEE OODOO1 FOR NFPA 820 AREA,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,WAL,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,'WAH,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SC,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,HS,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,PAL,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,HSO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,HSC,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,ZIC,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,ZIB,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,CLASSIFICATION INFORMATION:,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,20,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52-20,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52-401A,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52-401B,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52-401,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,82,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,PLC I/O,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,PCM-2O,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,POWER SOURCE,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,FVR,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,480/3/60,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,VFD,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,FIELD,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,H,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,START,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,LOR,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SPD,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,FOR,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,201B,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,-401B,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,VEER,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TM,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"2""-PSW",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,PSW,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52Y605,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,0,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TO CLARIFIER NO.,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,2,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52Y606,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TO CLARIFIER NO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52Y607,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52-201,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"52-20""",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"16""-FA",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,1,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"3""-PSW",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,G,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,PLANT SERVICE WATER,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"3""X2""",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52-201A,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52-201B,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52-20-,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,VBL-52-201A,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,DS,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,120/1/60,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,HSS,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,VBL-52-201D,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"12"" SCUM TIPPING",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,REMOVABLE COVERS,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,VBL-52-201E,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,VBL-52-201,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,VBL-52-201F,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TROUGH,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TYPICAL,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SEE 520301,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SEJGSORONITORING,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,VBL-52-201G,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,6,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,EFFLUENT LAUNDERS,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"B, C",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52Y602,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,PE,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,8,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52Y608,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,FROM CLARIFIER,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,CLARIFIER,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,EFFLUENT,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,INFLUENT GATES,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,FLOCCULATION BAFFLE,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,GATE,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,EQ,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,(FUTURE),Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"12""-SC",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TO CLARIFIER NO_,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SCUM,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,PRIMARY CLARIFIER,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,COLLECTOR,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SLUDGE PROTECTION,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,FLIGHT TRAVEL,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,CANOPY,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52Y612,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,PS,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"6""-PS",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SLUDGE PUMPS,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,I,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,7,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,CLARIFIER NO.,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,CLARIFIER NO_,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SLUDGE COLLECTOR,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,NO.,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SCUM TROUGH,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SHFETNO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52Y604,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SLC-52-201,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,CLR-52-201,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SCC-52-401,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SHEET,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,123,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,229,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,LOW,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,CONIRO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,STATE,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,L,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,STARTI,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,RUNNING TQTAL,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,REMQTE,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,REV,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,FW,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SEE OODO01 FOR NFPA 820 AREA,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,WAH,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,YO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,ZIO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,CLASSIFICATION INFORMATION_,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52-203,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52-201 _,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,201,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,~401A,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52-40,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52-401_,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,40,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,&8,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,E,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,PLC I/0,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,9,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,5,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,STAR,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SPDI,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,NEER,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,IM,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TO CLARIFIER NO. 2,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,FA,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,T CLARIFIER NO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,62.201,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,24,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,ZSF,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,ZSB,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,REMOVABLE COVERS_,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,VBL-52-2O1E,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,NS,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,WS,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"TYPICAL, SEE 520301",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,FLIGHT MONITORING,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SENSOR,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"AB,C",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TEQ,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,S6,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,Y612,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,HUH,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,IH,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,NO_,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SHEETNO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,CONIR,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,OF 229,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,SHEET NO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,04,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,28,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,EO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TEO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TNCC,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,U,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,!,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,'ENGINEER_,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,ENGINEER,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,),Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,CONTRO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,ENGINEER _,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,@,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,OODOO,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,RA,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,GENERAL SHEETNQTES,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,RUNNING TQIAL,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,VALVE REMOTE,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,IMT,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,LIMT,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,(WAH,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,YQL,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,ZI0,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,ZIF,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,20-,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,52-21,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TO CLARIFIERNO.,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"20""",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"3""X2",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"52-201""52-20-",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,PRI,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,VBL-52-2O1F,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,WSH,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,WSL,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,"A,B, C",Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,T6 CLARIFIER,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TO CLARIFIER NO. 2 SCUM,Não cadastrado,Não cadastrado,Desconhecido
198.jpg,resultado_198.jpg,TO SLUDGE PUMPS,Não cadastrado,Não cadastrado,Desconhecido
